발생일,발생시간,발생지_시도,발생지_시군구,요일,사고내용,사고유형_대분류,사고유형_중분류,사고유형,가해자법규위반,가해자성별,가해자연령,가해당사자종별,가해자신체상해정도,피해자성별,피해자연령,피해당사자종별,피해자신체상해정도,가해차량용도_대분류,가해차량용도_중분류,가해차량용도,피해차량용도_대분류,피해차량용도_중분류,피해차량용도,도로종류,도로형태_대분류,도로형태,기상상태,노면상태_대분류,노면상태,사망자수,중상자수,경상자수,부상신고자수
20190728,13시,경북,구미시,일,경상,차대차,추돌,추돌,안전거리 미확보,남,21-30세,승용차,상해없음,여,31-40세,승용차,경상,비사업용,승용차,승용차,비사업용,승용차,승용차,고속국도,단일로,터널안,맑음,포장,건조,0,0,2,0
20190728,17시,대구,동구,일,중상,차대차,추돌,추돌,안전운전 의무 불이행,남,65세이상,승용차,상해없음,여,51-60세,화물차,경상,비사업용,승용차,승용차,비사업용,화물차,화물차,고속국도,단일로,기타단일로,맑음,포장,건조,0,1,2,0
20190728,18시,경기,평택시,일,중상,차대차,기타,기타,안전운전 의무 불이행,남,21-30세,승용차,상해없음,남,41-50세,승합차,상해없음,비사업용,승용차,승용차,사업용,전세버스,전세버스,고속국도,단일로,기타단일로,비,포장,젖음/습기,0,1,0,1
20190729,08시,대구,서구,월,경상,차대차,기타,기타,안전운전 의무 불이행,남,51-60세,화물차,상해없음,여,41-50세,승용차,경상,사업용,화물차,화물차,비사업용,승용차,승용차,고속국도,단일로,기타단일로,맑음,포장,건조,0,0,1,0
20190729,10시,경기,안성시,월,경상,차대차,추돌,추돌,안전거리 미확보,남,61-64세,승용차,상해없음,남,41-50세,승용차,경상,비사업용,승용차,승용차,비사업용,승용차,승용차,고속국도,단일로,기타단일로,맑음,포장,건조,0,0,5,0
20190729,12시,경기,용인시,월,경상,차대차,기타,기타,안전거리 미확보,여,51-60세,승용차,상해없음,남,41-50세,승합차,상해없음,비사업용,승용차,승용차,사업용,전세버스,전세버스,고속국도,단일로,기타단일로,맑음,포장,건조,0,0,2,0
20190729,12시,충남,논산시,월,경상,차대차,추돌,추돌,안전운전 의무 불이행,여,31-40세,승용차,상해없음,남,21-30세,승용차,경상,비사업용,승용차,승용차,비사업용,승용차,승용차,고속국도,단일로,기타단일로,맑음,포장,건조,0,0,1,0
20190729,14시,경기,시흥시,월,중상,차대차,추돌,추돌,안전운전 의무 불이행,남,41-50세,건설기계,기타불명,여,51-60세,승용차,중상,사업용,기타/건설기계,기타/건설기계,비사업용,승용차,승용차,고속국도,단일로,기타단일로,맑음,포장,건조,0,1,1,0
20190729,15시,강원,홍천군,월,경상,차대차,추돌,추돌,안전거리 미확보,남,41-50세,승용차,상해없음,여,41-50세,승용차,경상,비사업용,승용차,승용차,사업용,렌터카,렌터카,고속국도,단일로,기타단일로,맑음,포장,건조,0,0,1,0
20190729,15시,충북,보은군,월,중상,차대차,추돌,추돌,안전운전 의무 불이행,남,21-30세,승용차,상해없음,남,41-50세,승용차,경상,비사업용,승용차,승용차,비사업용,승용차,승용차,고속국도,단일로,기타단일로,맑음,포장,건조,0,2,6,0
20190729,18시,경기,고양시,월,중상,차대차,측면충돌,측면충돌,기타,남,41-50세,승용차,상해없음,남,65세이상,승용차,상해없음,비사업용,승용차,승용차,비사업용,승용차,승용차,고속국도,단일로,기타단일로,맑음,포장,건조,0,1,3,0
20190729,18시,경남,함안군,월,경상,차대차,추돌,추돌,안전운전 의무 불이행,남,31-40세,승용차,상해없음,기타불명,불명,승용차,기타불명,비사업용,승용차,승용차,비사업용,승용차,승용차,고속국도,단일로,기타단일로,맑음,포장,건조,0,0,3,0
20190729,19시,부산,강서구,월,부상신고,차대차,기타,기타,안전거리 미확보,남,41-50세,승합차,부상신고,남,51-60세,화물차,상해없음,비사업용,버스,버스,비사업용,화물차,화물차,고속국도,단일로,기타단일로,맑음,포장,건조,0,0,0,2
20190729,20시,서울,노원구,월,경상,차대차,추돌,추돌,안전거리 미확보,여,61-64세,승용차,경상,남,41-50세,화물차,경상,사업용,렌터카,렌터카,사업용,화물차,화물차,고속국도,단일로,기타단일로,맑음,포장,건조,0,0,2,0
20190729,21시,경기,오산시,월,중상,차대차,측면충돌,측면충돌,안전운전 의무 불이행,기타불명,불명,불명,기타불명,여,31-40세,승용차,중상,불명,불명,불명,비사업용,승용차,승용차,고속국도,단일로,기타단일로,맑음,포장,건조,0,1,1,0
20190729,21시,경기,화성시,월,경상,차대차,추돌,추돌,안전운전 의무 불이행,남,41-50세,승용차,상해없음,남,31-40세,승용차,경상,비사업용,승용차,승용차,비사업용,승용차,승용차,고속국도,단일로,기타단일로,맑음,포장,건조,0,0,1,0
20190729,21시,경남,김해시,월,중상,차대차,추돌,추돌,안전운전 의무 불이행,남,41-50세,승용차,상해없음,남,31-40세,승용차,경상,비사업용,승용차,승용차,비사업용,승용차,승용차,고속국도,단일로,기타단일로,맑음,포장,건조,0,1,1,0
20190729,21시,대전,대덕구,월,경상,차대차,추돌,추돌,안전운전 의무 불이행,남,41-50세,화물차,상해없음,남,51-60세,화물차,경상,사업용,화물차,화물차,사업용,화물차,화물차,고속국도,단일로,기타단일로,맑음,포장,건조,0,0,1,0
20190730,05시,경기,여주시,화,경상,차대차,측면충돌,측면충돌,기타,남,51-60세,화물차,상해없음,남,51-60세,화물차,경상,사업용,화물차,화물차,비사업용,화물차,화물차,고속국도,단일로,기타단일로,맑음,포장,건조,0,0,1,0
20190730,08시,인천,중구,화,중상,차대차,추돌,추돌,안전운전 의무 불이행,남,65세이상,승합차,상해없음,남,65세이상,화물차,중상,사업용,전세버스,전세버스,사업용,화물차,화물차,고속국도,단일로,기타단일로,맑음,포장,건조,0,2,0,0
20190730,13시,서울,강동구,화,경상,차대차,기타,기타,안전운전 의무 불이행,남,41-50세,승용차,상해없음,남,20세이하,승용차,경상,비사업용,승용차,승용차,비사업용,승용차,승용차,고속국도,단일로,고가도로위,맑음,포장,건조,0,0,4,0
20190730,13시,전남,장흥군,화,경상,차대차,추돌,추돌,안전운전 의무 불이행,남,41-50세,승용차,상해없음,남,31-40세,승용차,경상,비사업용,승용차,승용차,비사업용,승용차,승용차,고속국도,단일로,터널안,맑음,포장,건조,0,0,3,0
20190730,15시,강원,평창군,화,경상,차대차,추돌,추돌,안전거리 미확보,남,21-30세,승용차,상해없음,남,51-60세,승용차,경상,사업용,렌터카,렌터카,비사업용,승용차,승용차,고속국도,단일로,터널안,맑음,포장,건조,0,0,1,0
20190730,15시,경기,평택시,화,경상,차대차,측면충돌,측면충돌,안전거리 미확보,남,41-50세,화물차,상해없음,남,51-60세,승용차,경상,사업용,화물차,화물차,비사업용,승용차,승용차,고속국도,단일로,기타단일로,맑음,포장,건조,0,0,1,0
20190730,15시,경남,창원시,화,경상,차대차,측면충돌,측면충돌,신호위반,남,51-60세,화물차,상해없음,남,51-60세,승용차,경상,비사업용,화물차,화물차,비사업용,승용차,승용차,고속국도,단일로,기타단일로,맑음,포장,건조,0,0,1,0
20190730,15시,충남,천안시,화,경상,차대차,기타,기타,안전운전 의무 불이행,여,21-30세,승용차,경상,남,41-50세,승용차,경상,비사업용,승용차,승용차,비사업용,승용차,승용차,고속국도,단일로,기타단일로,맑음,포장,건조,0,0,6,0
20190730,17시,경기,화성시,화,중상,차대차,기타,기타,안전거리 미확보,남,41-50세,승용차,상해없음,남,65세이상,승용차,중상,비사업용,승용차,승용차,비사업용,승용차,승용차,고속국도,단일로,기타단일로,맑음,포장,건조,0,2,2,0
20190730,17시,대전,동구,화,중상,차량단독,기타,기타,안전운전 의무 불이행,남,51-60세,화물차,상해없음,없음,없음,없음,없음,비사업용,화물차,화물차,없음,없음,없음,고속국도,단일로,기타단일로,맑음,포장,건조,0,2,0,0
20190730,17시,부산,강서구,화,중상,차대차,측면충돌,측면충돌,안전거리 미확보,남,61-64세,특수차,상해없음,남,31-40세,승용차,중상,사업용,화물차,화물차,비사업용,승용차,승용차,고속국도,단일로,기타단일로,맑음,포장,건조,0,1,0,0
20190730,18시,경기,용인시,화,부상신고,차대차,측면충돌,측면충돌,안전운전 의무 불이행,남,51-60세,승용차,부상신고,남,31-40세,승용차,부상신고,비사업용,승용차,승용차,비사업용,승용차,승용차,고속국도,단일로,기타단일로,맑음,포장,건조,0,0,0,2
20190730,18시,경기,의왕시,화,경상,차대차,측면충돌,측면충돌,안전거리 미확보,남,41-50세,승용차,상해없음,남,41-50세,승용차,경상,비사업용,승용차,승용차,비사업용,승용차,승용차,고속국도,단일로,기타단일로,맑음,포장,건조,0,0,3,0
20190730,19시,경기,화성시,화,경상,차대차,추돌,추돌,안전운전 의무 불이행,남,31-40세,승용차,상해없음,남,41-50세,승용차,경상,비사업용,승용차,승용차,비사업용,승용차,승용차,고속국도,단일로,기타단일로,맑음,포장,건조,0,0,1,0
20190730,21시,부산,기장군,화,경상,차대차,측면충돌,측면충돌,안전운전 의무 불이행,남,51-60세,승용차,상해없음,여,41-50세,승용차,경상,비사업용,승용차,승용차,비사업용,승용차,승용차,고속국도,단일로,기타단일로,맑음,포장,건조,0,0,2,0
20190731,03시,충남,공주시,수,경상,차대차,추돌,추돌,안전운전 의무 불이행,여,21-30세,승용차,상해없음,남,31-40세,화물차,경상,비사업용,승용차,승용차,사업용,화물차,화물차,고속국도,기타,기타,맑음,포장,건조,0,0,1,0
20190731,05시,충남,청양군,수,중상,차대차,추돌,추돌,안전운전 의무 불이행,남,51-60세,특수차,상해없음,남,51-60세,화물차,중상,사업용,화물차,화물차,사업용,화물차,화물차,고속국도,단일로,기타단일로,맑음,포장,건조,0,1,0,0
20190731,08시,경기,안양시,수,경상,차대차,추돌,추돌,안전운전 의무 불이행,남,31-40세,화물차,상해없음,남,31-40세,승용차,경상,사업용,화물차,화물차,비사업용,승용차,승용차,고속국도,단일로,기타단일로,비,포장,젖음/습기,0,0,1,0
20190731,08시,경기,용인시,수,부상신고,차대차,측면충돌,측면충돌,안전운전 의무 불이행,남,65세이상,화물차,상해없음,남,31-40세,승용차,상해없음,비사업용,화물차,화물차,비사업용,승용차,승용차,고속국도,단일로,기타단일로,흐림,포장,건조,0,0,0,2
20190731,11시,경기,구리시,수,경상,차대차,추돌,추돌,안전운전 의무 불이행,남,41-50세,특수차,상해없음,여,31-40세,승용차,경상,사업용,화물차,화물차,비사업용,승용차,승용차,고속국도,단일로,기타단일로,흐림,포장,젖음/습기,0,0,3,0
20190731,11시,경기,시흥시,수,경상,차대차,측면충돌,측면충돌,안전거리 미확보,남,21-30세,승용차,상해없음,여,31-40세,승용차,경상,비사업용,승용차,승용차,비사업용,승용차,승용차,고속국도,단일로,기타단일로,맑음,포장,건조,0,0,3,0
20190731,12시,경기,용인시,수,중상,차대차,추돌,추돌,안전운전 의무 불이행,남,51-60세,화물차,상해없음,여,51-60세,승용차,중상,사업용,화물차,화물차,비사업용,승용차,승용차,고속국도,단일로,기타단일로,비,포장,젖음/습기,0,1,4,0
20190731,13시,부산,금정구,수,경상,차대차,기타,기타,안전운전 의무 불이행,여,41-50세,승용차,상해없음,여,51-60세,승용차,상해없음,비사업용,승용차,승용차,비사업용,승용차,승용차,고속국도,단일로,교량위,맑음,포장,건조,0,0,1,0
20190731,14시,경기,양평군,수,경상,차대차,추돌,추돌,안전운전 의무 불이행,남,31-40세,승용차,경상,남,31-40세,승용차,경상,비사업용,승용차,승용차,사업용,렌터카,렌터카,고속국도,단일로,기타단일로,비,포장,젖음/습기,0,0,3,0
20190731,14시,인천,부평구,수,경상,차대차,측면충돌,측면충돌,안전운전 의무 불이행,남,65세이상,승용차,상해없음,남,51-60세,승용차,경상,비사업용,승용차,승용차,비사업용,승용차,승용차,고속국도,단일로,기타단일로,맑음,포장,건조,0,0,1,0
20190731,15시,경기,용인시,수,부상신고,차대차,추돌,추돌,안전운전 의무 불이행,남,31-40세,승용차,부상신고,남,51-60세,특수차,상해없음,비사업용,승용차,승용차,사업용,화물차,화물차,고속국도,기타,기타,흐림,포장,젖음/습기,0,0,0,3
20190731,19시,경기,시흥시,수,경상,차대차,추돌,추돌,안전운전 의무 불이행,남,51-60세,승용차,상해없음,남,41-50세,화물차,경상,비사업용,승용차,승용차,비사업용,화물차,화물차,고속국도,단일로,기타단일로,흐림,포장,건조,0,0,2,0
20190801,02시,경기,화성시,목,부상신고,차량단독,기타,기타,안전운전 의무 불이행,남,21-30세,승용차,부상신고,없음,없음,없음,없음,비사업용,승용차,승용차,없음,없음,없음,고속국도,단일로,기타단일로,비,포장,젖음/습기,0,0,0,1
20190801,04시,경기,광주시,목,경상,차대차,기타,기타,안전거리 미확보,남,51-60세,화물차,상해없음,남,31-40세,화물차,경상,사업용,화물차,화물차,비사업용,화물차,화물차,고속국도,단일로,기타단일로,맑음,포장,건조,0,0,1,0
20190801,05시,강원,원주시,목,경상,차대차,추돌,추돌,안전운전 의무 불이행,남,51-60세,화물차,상해없음,남,65세이상,승용차,경상,비사업용,화물차,화물차,비사업용,승용차,승용차,고속국도,단일로,기타단일로,비,포장,젖음/습기,0,0,1,0
